student_id,prompt_id,text,content,wording,prompt_question,prompt_title,prompt_text,text_length,word_count,number_count,punctuation_count,stopword_count
f3dcd722047b,39c16e,"    An ideal tragedy should be arranged on a complex plan, imitate actions which invoke pity and fear, and should not follow a change of fortune brought to a man by his virtues and persistence.",-0.511077210733313,-1.58911454908633,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",193,34,0,3,16
15ca50980683,39c16e,"An ideal element for a tragedy is that the fall of the antagonist should not be shown. This would then make the readers pity him and it will also satisfy the reader. Another element of an ideal tragedy would be that the fortune should go from good to bad rather than from bad to good. It should be transfered through an error or frailty of the character. A final element of an ideal tragedy would be that there should be one main plot line than two as some have. It needs to be consistent so the reader understands it well, and so there aren't any distractions.",1.44439776677394,1.88995366119925,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",561,106,0,8,55
61a169606749,ebad26,"As stated in paragraph 2 spoiled meat was splattered by chemicals to get rid of the horrible odor. One way thing they used for this process was pickles. They would put pickles in the meat using a needle to get rid of the smell. They also invented somethings. They would put an iron where the bone was placed so their was no longer a number one, two or three grade. They would also use jelatin which was part of this process.",-0.0938138317174397,0.503832933489619,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,424,81,1,7,30
54743f3aae26,814d6b,"The Third Wave developed over such a short period of time because it was introduced in his classroom required class rules and drills to form classroom infusitly to design him as a dicator. with just a few rules the practice spread out into the school with the third wave solute. after only 3 day the group increased from 30 students to 200, as the movement grew other members reported other members so jones told them a channel to go to to end the third wave.",0.205682506482641,0.380537638762288,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",459,85,2,4,41
9b87b2e37ba6,ebad26,"It says in the first paragraph that ""they would combine good meat with spoiled meat then pack it"" also they pickeled the spoiled parts of the meat.",-1.46781996945484,-0.828892335597428,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,147,27,0,3,9
a71f41035226,39c16e,"The first and most important element is plot and action, the second important element is character, and the las important element to a tragedy story is diction and thought.",-0.981264914141905,-1.54890021399466,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",172,29,0,3,12
2323edf38f0d,ebad26,The meet would smell super bad and it would be soiled and ¨they would rub soda to take away the smell¨. They used these machines to pickle the meet to get rid of the smell as well in paragraph two it states ¨much stronger pickle which destroyed the odor¨. After the ham was smoked the smell would be a little better but still was not the best. When the heads and the bodys were so soiled the workers would cut off their heads and label it ¨Head cheese¨. Which is very nasty and people would end up buying these things. ,0.205682506482641,0.380537638762288,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,519,100,0,5,41
4edfdc34b6bc,ebad26,"They would use soda to mask the smell of the sour meat "" and how they would rub it up with soda to take away the smell"",  They would use chemicals to make it smell and look a certain way even if it was spoiled ""also of all the miracles of chemistry which they performed, giving to any sort of meat, fresh or salted, whole or chopped, any color and any flavor and any odor they chose"", the most spoiled meat beyong redemption would be cut up and mixed with other meats "" Cut up by the two-thousand-revolutions- a-minute flyers, and mixed with half a ton of other meat, no odor that ever was in a ham could make any difference"".",0.499429889725876,-0.970213315995978,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,626,121,0,19,57
e494696b58fb,ebad26,"The author is telling us how horrible this factory was by stating their vile practices not only towards their meat but their workers as well. This was a result of the combination of many immigrants in the United States to pursue a better life, and the fact that many big industries were looking for ways to maximize their profit. This sausage factory took old rotten meat and added toxic chemicals too it without anyone knowing and mixed it with meat that wasnt old and sold it to resturants and stores. Stated in paragraph 5 ""Every spring they did it; and in the barrels would be dirt and rust and old nails and stale water- and cartload after cartload of it would be taken up and dumped into the hoppers with fresh meat and sent out to the public's breakfest""",0.388608731102524,1.72075975944196,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,761,139,1,9,63
0bc8d96490ef,3b9047,"    In the passage ""Egyptian Social Structure"" Common Lit explained the  structure of the  Egyptian goverement system.  The Egyptian society had a struture like a prymaid. At the top were of course their gods accominied by the leaders, they called pharaohs. Then came the nobles and priseits who were powerful aswell. Follwed up were soilders, and skilled workers like physicians and  crafts people. At "" The bottom of the heap¨ were the slaves and farmers.  As the text states ""Because the people of Egpt belived that their pharaohs were gods, they entrusted their rulers with many responibilities. "" I also read ""The pharaohs directed the army incase of a forgien threat or internal conflict.""  The text lead on to the nobles and priests. ""Only nobles could hold goverement post; in these posistions they profited from tributies.""  And the priests, ""Priests were responable for pleasing the gods."" Going down the pryimaid ¨Skilled workers such as physicians and craftsmen/women made the upperclass."" The text explains ""...Slavery became the fate of those caputurted as prisoners of war.""  Back up to the pharohs were important to the society as they collected the farmers taxes and were they ones to entrust the rulers. The priest and nobles kept the pharohs happy and held goverement posts. The cfrafts people made important goods for egypt, Everyone played a part. Saddly their were slaves at the bottom. The farmers were working hard also at the bottom. To conclude the egyptains had a organized structure with set tasks. This meant for a great Eygptian society.",3.0859623536832,1.54517884649662,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,1567,255,0,43,95
4cfd74288631,ebad26,"""how the mean that was taken out of the pickle would often be found sour"". The workers would rub soda on the meat so the smell would go away. Man's would inject pickle into the ham. There would be ham that gone bad and it was sold as ""number three grade"".  spoiled ham was mixed with other meats.",-0.658198739746805,-0.954176734225235,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,296,58,0,10,22
7b0995984c43,39c16e,"Three elements for an idea tragedy is a man that is neither good nor evil whose misfortune begins by an error of their judgment or vulnerability. They also should not begin from bad to good, instead good to bad. Lastly, providing a downfall of the character in which the readers can relate or have in common. ",-0.39331016991752,0.627128228216951,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",309,56,0,5,27
efb32a165d63,3b9047,"The Egyptians social structure was built like a pyramid as said in paragraph 1. At the top of the pyramids there were the pharaohs or kings of egypt. Somewhat with the pharaohs were the viziers or supervisors. Below the pharoahs and viziers were the nobles as said in paragraph 6. Below the nobles were the soldiers. To end at the bottom of the structure were the farmers and slaves as said in paragraph 11. All of these social classes played a role in the government, like slaves were forced to build things in the pharohs discretion. ",0.985008295285594,0.62324473711734,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,536,96,0,8,44
2656d5d5c9a4,3b9047,"Where different social classes involved in this government? Yes, they went in the form of a pyramid,""Egyptian society was structured like a pyramid. At the top were the gods, such as Ra, Osiris, and Isis. Egyptians believed that the gods controlled the universe. ""  The top, gods, below the gods were the powerful nobles and priests.The text states, Right below the pharaoh in status were powerful nobles and priests. Only nobles could hold government posts; in these positions they profited from tributes  paid to the pharaoh. Priests were responsible for pleasing the gods."" Below the powerful ones are the slaves and farmers. The text states,""At the bottom of the social structure were slaves and farmers. Slavery became the fate of those captured as prisoners of war. In addition to being forced to work on building projects, slaves toiled at the discretion of the pharaoh or nobles."" They needed this pyramid to control everything if there was no pyramid there wouldn't be any rules. So, social classes were involved aka the pyramid was involved.  ",1.36015529321557,-0.0120301701694341,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,1053,173,0,32,73
d1aa0fc8b817,ebad26,In line 14 it says that the spoiled meat would be rubbed up with soda to take the smell away and sold to free-lunch counters.,-1.54716321678788,-1.46124482282529,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,125,25,1,2,10
6e6c98df3e1f,3b9047,"As said, the structure of classes was like a pyramid, the phara was the leader, nobels and peirests worked on pleasing the gods, soldiers fought in batte (DUH), And farmers and slaves were at the bottem because of how usless they are other that for getting food and construction ""work on building projects. This shows how each class comes to play",-0.452950387633723,0.291839369007423,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,346,61,0,9,28
bbdbc61516c8,39c16e,"One of the types or ways that is needed to a tragedy is the villian that has a tragic past, Need to make the readers feel sad , feel pain for him.  End sad  with no solution. Other way is the one that end with a solition. The villian and the ""hero"" become friends at the end. Finally, the thrid one is the hero beconing a villian. A tragic end that surprise the people. The one that change the rules. Third and finally the hero that become a villian.",0.205682506482641,0.380537638762288,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",450,89,0,13,38
f734f7ad9971,ebad26,In paragraph two it says that they would often have meat that would be found sour so they would rub it with soda to take away the smell and sell it to be eaten. ,-1.26421406546489,-1.50507251840997,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,161,34,0,1,16
6708c40ff8a4,ebad26,"Some of the ways the factory would cover up spoiled meat is pumping pickling juice so that the odor is gone, they would exctract the bone of a ham, and stick a white hot metal pole in it and call it good. They would also come up with this like 'boneless hams', where all the odds and ends of the pork is stuffed into cassings. They would grind up the bad stuff wih the good stuff and make it into sausage. And finally they would take moldy and gross meat and cover it in chemicals , put it in hoppers and call it good. ",0.285025753815689,1.01289012599015,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,519,104,0,10,45
597d5cde498b,814d6b,"The Third Wave developed over a short peroid of time trying to elimiate democracy. ""By the fourth day of the experiment, the students became increasingly involved in the project and their discipline and loyalty to the project was so outstanding that Jones felt it was slipping out of control.""  The expiriment was ended because Jones thought it was getting out of control ",0.559070107442079,-0.634924456786451,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",372,62,0,5,28
930dda444762,39c16e,"Firstly, the plot should be centered on one issue primarily, as opposed to multiple at one time. Secondly, the change of plot should go from a good situation to a bad one, i.e. someone being rich and happy at the start but then becoming poor and sad at the end (this should comeabout as a result of some kind of mistake). Lastly, the protagonist should not be perfect, instead being multifaceted in order to let the viewer relate more closely to them.",0.499659878594833,1.46855185986809,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",451,82,0,13,39
5e56f9e2dd3e,3b9047,"Different social classes were involved because accordin to the text Ancient ""Egypt was composed of several social classes, ranging from lives lived in slavery to positions of absolute power. The following text explores the social structure and government of this ancient civilization.""",-0.878888575477238,-0.966329824896367,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,285,42,0,5,14
6e5cd6585f7c,39c16e,The first element of an ideal tragedy would have to be the plot. the second element would have to be the perspective of the audience and if they can or cannot relate to this tragedy. third would have to be the character and how he was set up into the plot. ,-0.0938138317174397,0.503832933489619,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",257,51,0,3,31
1757d4a57f8f,3b9047,"The antient egyptains where organized  by the gonvernment because the Egyptians also elevated some human beings to gods. Their leaders, called pharaohs, were believed to be gods in human form. They had absolute power over their subjects.",-1.09352270025638,-1.42199155877431,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,237,37,0,5,14
a29ac72a4e5b,39c16e,"It should incite pity and fear in the those viewing the play. This can be produced in many ways but most commonly through dramatic irony. The hero should be of the correct type. They should not be a good and upright man brought into adversit, nor should they be a bad man who makes things good. The hero should be highly renowned and prosperous, not completely good and not completely bad, and have a great misfortune brought onto him. It should also have a well constructed plot where the change of fortune goes from good to bad, not from bad to good.",1.25279673332641,1.38450982919173,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",552,102,0,10,48
201e8a6454b5,39c16e,"The first element of tragedy is the  imitation of actions which excite pity and fear.  It is supposed to follow the sudden change of fortune. The second is the possession of no single tragic quality. It neithersatisfies moral sense nor calls for pity or fear. The third element  is the character. In order for tragedy to be effective, the character must go through error of judgement or frailty. ",-0.301962052042057,0.0778567006247517,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",396,68,0,7,26
e108165d256e,814d6b,It developed so quickly because Mr Jones told the students how to recruit new members. The experiment was ended because Jones realized that the students discipline and loyalty to the project was so outstanding that it was slipping out of control.,-0.376762983040429,0.547660629074304,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",246,41,0,2,19
f5cb6c437545,814d6b,It dev quick over a short period of time but ended because Jones felt like the experiment got out of hand. It demonstrated how easy people create a sorority.,-1.34853953402243,-0.158314617178373,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",157,29,0,2,10
fb44078fdb68,ebad26,"The factory employees would rub chemicals on the meat to get rid of the horrible smell, then sell it on either one,two or 3 grade. Later on, the meat was only sold one graded due to the unsanitary conditions. Overall, the workers would use chemicals after working on the animal to take away the odor.",-0.39331016991752,0.627128228216951,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,300,55,1,7,20
b4d7bcd6bba0,ebad26,"Factories would cut the spoiled parts of the meat off the rest of it and grind it up to be mixed with other meats. They would then pickle it or use chemicals on it to try to make it smell better. ""Jonas had told them how the meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters"" (Paragraph 2).",0.233384835170626,-0.838378291090528,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,411,84,0,10,44
a04bba18f7d2,814d6b,"The way that the Third Wave experiment developed over the five days that it was exponential; the ending number of participants made the original number pale in comparison to the original number.  The main reason that the experiment was able to grow as fast as it did in the short amount of time that it was active was because of the way that the experiment looked to those outside of it. The author says ""All of the students were issued a member card and each of them received a special assignment, like designing a Third Wave Banner, stopping non-members from entering the class, or other tasks to bring honor to the movement,"" (CommonLit 3). It is common knowledge that envy and jealousy are present in every human being, and this must be the reason that so many outside students joined. As described in the quote, there were many things within the experiment that were exclusive of outside students. The students out of the experiment must have felt a desire to join in with the other students, an indirect form of peer pressure, if you will. The experiment was ended early due to its rapidly increasing intensity, and the operator of the experiment feared what would become of it were it to continue, thus he ended it. Jones' fear is expressed in the quote, ""By the fourth day of the experiment, the students became increasingly involved in the project and their discipline and loyalty to the project was so outstanding that Jones felt it was slipping out of control,"" (CommonLit 5). It is clearly expressed that Jones was fearful of the students' increasing intensity and thus decided to end it, especially through the description ""that Jones felt it was slipping out of control.",2.50557323151382,1.79542539705227,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",1684,292,0,36,134
8c0959290194,ebad26,"They would rub it in chemicals and soda to mask the smell. ""The meat taken out of pickle would often be found sour, and how they would rub it with soda to take the smell away"". This is telling us that this happens often.",-0.493563085489582,-0.427587131382763,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,220,44,0,6,18
e39c7dab0fbd,ebad26,"the factory would use chemicails to cover up the smell of the bad meat, they would take the hallow of the ham and put pickle in it which they would sell it as ""number 3 grade"".",-0.810573548933394,-1.465819254359,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,176,36,1,4,17
78568a2bddc9,814d6b,"""The Third Wave"" started off as an experiment because he was unable to explain to his students about how people throughout history followed the crowd even if terrible things were to happen. Jones named the experiment ""The Third Wave '' as a symbol of strength according to the mythical belief that the third wave is the strongest. His main point was to show how a democracy's main weakness is that it favors the individual other than the whole community. He started enforcing strict classroom discipline; becoming severely controlling over the rules. By the end of the third day there was over 200 members of the group it led up to the students becoming increasingly involved by the fourth day. Jone's felt that it was slipping out of control so he decided to stop the experiment at the end of the week.",1.81379580974707,0.0272230938815412,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",803,141,1,14,65
1ab7bb056d8e,ebad26,The factory would mix spoiled meat with somewhat good meat and grind it into sausage or some sort of ground beef too and then sell it. If the meat was really bad they would dump harmful chemicals on the meat before putting it into the meat grinder.,-0.0938138317174397,0.503832933489619,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,248,47,0,2,19
29853ba7b8a8,ebad26,they would take spoiled meat and split it and combine it with other meat. this would hide the fact that some of the meat they had was spoiled,-0.910596475636499,-0.0817694380946405,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,141,28,0,1,16
7bbdf230b87e,3b9047,"The social classes in the Egyptian system of government are different in many ways. They were different cause all the classes were taught different things. Some of them were taught to be nobles, and some were taught to priests. And that's is what makes all the classes different.",-0.23279729676669,-0.463808412947768,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,279,48,0,6,22
6cd006b710c2,814d6b,I think it developed so fast because the kids could not think about what they were doing and they didn't make there own opinion. So they just did a monkey see monkey do. It ended because of how quickly it formed and how passionate about what they were doing.,-0.472653417250568,-0.0052242590109083,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",258,49,0,4,29
f80f99da7d8b,3b9047,"The structure of the ancient egyptian system of government was  very based around god. they worshipped pharaohs and put them at the top of the social class, because they thought pharaohs were their god.  ""After pharaohs died, huge stone pyramids were built as their tombs. Pharaohs were buried in chambers within the pyramid"".  They thought pharaohs wer gods in human form, leading pharaohs to have complete power power over the people that worshipped.  Other social classes, like viziers, were also important in the social class. they were responsible for taxes, ""the vizier ensured texts were collected."" they were the supervisor of the pharoah. Viziers were the second highest social class, being only behind pharaohs. after viziers and pharaohs, came scribes, who worked with viziers. they kept government records. They kept government records, and they had a rare skill that most people in ancient egypt didnt, they could read and write. ""Working with the vizier were scribes  who kept government records. These high-level employees had mastered a rare skill in ancient egypt-they could read and write."" Right below pharaohs, were the nobles and priests. Only nobles could hold government posts. with this position, they profited from tributes that were paid to the pharaoh. Priests were in charge for pleasing the gods. Nobles enjoyed their great status and became rich from donations to the gods. all egyptians-from pharaohs to farmers-gave gifts to the gods. this lead to the nobles and priests profiting from the donations.",2.11329214794715,-0.0960722008457905,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,1532,243,0,44,97
36d2fa964a4e,ebad26,one why they would hide the smell of bad meat is missing it with good meat. Another is using chemicals to take out the mold and the smell.,-0.595939424154249,-1.01015752048105,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,138,28,0,2,13
4b4cf3ec5c64,ebad26,"the various ways the factory would use or to cover up spoiled meat was  To pump into these the packers had a second and much stronger pickle which destroyed the odor—a process known to the workers as “giving them thirty per cent.” Also, after the hams had been smoked, there would be found some that had gone to the bad.",-1.54716321678788,-1.46124482282529,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,320,60,0,4,29
543f7504d215,39c16e,"He believes that the tragedy should be arranged on the complex plan,  it should imitate actions between pity and fear, and show a virtous man going from prosperity to adversity.",-0.981264914141905,-1.54890021399466,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",177,30,0,3,14
3dfba4d9eef3,ebad26,"They can rub it with soda or mix it with chemicals to sell it.  ""how they would rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters; also of all the miracles of chemistry which they performed, giving to any sort of meat, """,-0.0661115030294547,-0.715082996363196,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,261,53,0,8,27
03a54047d87d,814d6b,Jones thought that his project was getting out of control because all of the students really liked to do it. So he decited toterminate the problem so he lied to the students and said that the theird Wave was part of a nationwide movment.,-0.39331016991752,0.627128228216951,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",237,44,0,2,23
7736057e2d75,3b9047,"The ancient Eygption system was ordered on power of people and more. THe order of the eygption system was at top to bottom starting from Pharaoh,vizier,nobles and priests,scribes and soliders,craftsmen, and farms and slaves. They use the system in many ways.",-0.0938138317174397,0.503832933489619,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,258,41,0,8,16
24bc2fc7a10d,ebad26,"The factory would use alot of ways to cover up spoiled meat. ¨For it was the custom, as they found, whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage.¨ The family that owed the meat factory would use the meat for other things. ¨It was only when the whole ham was spoiled that it came into the department of Elzbieta. Cut up by the two-thousand-revolutions- a-minute flyers, and mixed with half a ton of other meat, no odor that ever was in a ham could make any difference.¨""The family would cut it up so it wont smell as bad to cover up .Those two ways is how they cover up and what they do with the meat when its spoiled.",0.814316930077083,0.54016377748168,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,698,137,0,17,71
ad397109e39d,3b9047,"We society was structured like a pyramind and at the top the gods such a ra osiris and Isis.And also people believed that the gods has controlled of the universe.During long periods of peace, soldiers also supervised the peasants, farmers, and slaves who were involved in building such structures as pyramids and palaces.And it explan have people believed and the gods but the farmers  solves who or were involved the people and they also building projects, slaves toiled at the discretion of the pharaoh or nobles.The farmers has to has much as 60% of their yearly harvest.Boys who learned to read and write could become scribes, then go on to gain employment in the government.So that how we different scoial classes.",0.499429889725876,-0.970213315995978,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,719,121,0,12,57
85aea9c8d202,814d6b,The third wave is about people controlling kids and them telling us the reader about the story.  It heps to know that it was made to elimanate democrazy.,-1.51923089923094,-0.241395576814033,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",153,28,0,2,12
fe32aa7ef095,ebad26,"firs in paragrafh two it states "" how they would rub it up with soda to take away the smell, and sell it"" the second way states"" it would be dosed with borax and glycerin, and dumped into the hoppers, and made over again for home consumption"".",-0.794026362056302,-1.54528685350164,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,243,47,0,8,22
61549f5dae1e,39c16e,the Ideal tragedy storyis where a ma is dealing wit issues like they just lost their house or home or their place to live while they dont know what to do some otherissues end up appearing later on and hurt man more and more until he is broken ,-1.57887111694714,-0.57668443602356,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",243,48,0,0,27
7721d38de149,ebad26,They would rub it with chemicals to take away smells( paragraph 2). They would stick hot rods in hams so they could use the meat (Paragraph 2). They would pout different types of spoiled meats nd rats among with poisoned bread into sausages and later sell them (paragraph 3).,-0.531756890103371,0.427287754405887,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,275,49,0,9,12
eefd78fae36d,3b9047,"Their system of government was like if you are lower class you were slaves or framers so you have to work a lot. If you were middle class you would have to make and sell jewelry pottery or papyrus. Finally, if you were upper class you were like a god and you were wealthy and people gave gifts to them.",0.205682506482641,0.380537638762288,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,302,60,0,4,31
5fdf9e3032dc,ebad26,"Meatpacking factories would put rats, poisoned bread, spoiled meat, and fresh meat into a hopper to be made into sausage or other things. they would also put borax and other chemicals to clean moldy sausage.",-0.328150986113429,-0.248892428406657,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,207,35,0,5,12
7b16e286ed24,814d6b,over time everyone started becooming more intrested in the experiment . many students started to join . but the students were becoming so involved mr jones decided to end the movement .,-0.0938138317174397,0.503832933489619,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",185,32,0,3,11
ae0b5a5cd373,3b9047,The egyptions society was structured like a pyrimid the pharaohs were in control of Egypt then it was the priests and nobles which were very important because the nobles worked in the government and the priests were taking care of the gods. The soliorers were fighting for Egypt. the farmers worked in the field and paid a lot. the slaves worked all day and all night if pharaoh wanted.,0.312728082503674,-0.206025803862669,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,386,69,0,4,35
1e0a0f862128,39c16e,"It should go from neutral to bad, not from bad to good. The fall should be realteable and allow the audience to empathize with the character. It should not have a good resolve, or it will resemble a poorly done comedy.",-0.516596176821201,-0.377805033253193,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",218,41,0,5,21
a3111abfa0a1,ebad26,"They would do all kind of things such as ""they would call upon their chemistry department, and preserve it with borax and color it with gelatin to make it brown"" This is one of the things they would do. They would use their chemestry department to make the meat brown like it was smoked.  Another way they would mcover up spoiled meat is by ""be found sour, and how they would rub it up with soda to take away the smell"" they would rub soda onto the meat to get rid of the smell of the spoiled meat. ",0.750671140889605,-0.129480624778936,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,499,98,0,9,42
d83c4dd2dc12,3b9047,"The different classes invoked in this government by helping them build a pyramid. For exampl, in the story it talked about how each class did something to help. ",-1.33252909200874,-1.00558308894734,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,161,28,0,3,13
922be42c56d2,3b9047,at the bottom of the social structure were slaves and farmers and the people at the top would hold absolute power. slaves would have to forced to work on building projects( THE BOTTOM OF THE MAP p1),-1.14493363003249,-0.834494799990917,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,198,37,0,3,14
